,date,nav
1115,01-12-2021,114.52250
1116,30-11-2021,114.60610
1117,29-11-2021,112.04060
1118,26-11-2021,113.75810
1119,25-11-2021,117.33650
1120,24-11-2021,116.93820
1121,23-11-2021,115.76250
1122,22-11-2021,114.56340
1123,18-11-2021,116.99580
1124,17-11-2021,118.15130
1125,16-11-2021,118.62130
1126,15-11-2021,119.23900
1127,12-11-2021,119.29120
1128,11-11-2021,118.42350
1129,10-11-2021,117.90590
1130,09-11-2021,117.90770
1131,08-11-2021,117.30550
1132,03-11-2021,115.52220
1133,02-11-2021,115.51780
1134,01-11-2021,114.25790
1135,29-10-2021,113.67150
1136,28-10-2021,113.47500
1137,27-10-2021,114.11780
1138,26-10-2021,113.51630
1139,25-10-2021,111.99620
1140,22-10-2021,113.43480
1141,21-10-2021,113.88610
1142,20-10-2021,113.49120
1143,19-10-2021,116.25450
1144,18-10-2021,117.52220
1145,14-10-2021,116.69190
1146,13-10-2021,116.44360
1147,12-10-2021,115.22740
1148,11-10-2021,115.13360
1149,08-10-2021,114.39720
1150,07-10-2021,113.95120
1151,06-10-2021,112.53830
1152,05-10-2021,112.87150
1153,04-10-2021,112.83350
1154,01-10-2021,110.93850
1155,30-09-2021,110.16720
1156,29-09-2021,109.48820
1157,28-09-2021,109.44540
1158,27-09-2021,109.31300
1159,24-09-2021,109.54360
1160,23-09-2021,110.20110
1161,22-09-2021,109.01440
1162,21-09-2021,107.98110
1163,20-09-2021,107.53320
1164,17-09-2021,109.08420
1165,16-09-2021,110.18800
1166,15-09-2021,110.32950
1167,14-09-2021,109.56390
1168,13-09-2021,108.35570
1169,09-09-2021,108.12890
1170,08-09-2021,107.14160
1171,07-09-2021,106.92630
1172,06-09-2021,107.11490
1173,03-09-2021,106.51710
1174,02-09-2021,106.49160
1175,01-09-2021,105.66160
1176,31-08-2021,105.62140
1177,30-08-2021,104.64800
1178,27-08-2021,102.81370
1179,26-08-2021,102.16200
1180,25-08-2021,101.53200
1181,24-08-2021,101.07150
1182,23-08-2021,100.06500
1183,20-08-2021,101.31540
1184,18-08-2021,102.77920
1185,17-08-2021,102.99480
1186,16-08-2021,102.68180
1187,13-08-2021,103.11560
1188,12-08-2021,102.83510
1189,11-08-2021,101.57780
1190,10-08-2021,102.73900
1191,09-08-2021,104.26970
1192,06-08-2021,104.80690
1193,05-08-2021,104.99800
1194,04-08-2021,105.45790
1195,03-08-2021,106.39290
1196,02-08-2021,106.10170
1197,30-07-2021,105.37140
1198,29-07-2021,104.89030
1199,28-07-2021,103.61700
1200,27-07-2021,103.89140
1201,26-07-2021,104.40830
1202,23-07-2021,104.39720
1203,22-07-2021,104.15310
1204,20-07-2021,103.36030
1205,19-07-2021,104.80460
1206,16-07-2021,104.99140
1207,15-07-2021,105.06950
1208,14-07-2021,105.25640
1209,13-07-2021,104.67460
1210,12-07-2021,104.10410
1211,09-07-2021,103.16640
1212,08-07-2021,103.09630
1213,07-07-2021,103.59810
1214,06-07-2021,102.89880
1215,05-07-2021,102.47920
1216,02-07-2021,101.80670
1217,01-07-2021,101.14200
1218,30-06-2021,100.97560
1219,29-06-2021,100.50420
1220,28-06-2021,100.78620
1221,25-06-2021,100.11550
1222,24-06-2021,99.77290
1223,23-06-2021,99.71000
1224,22-06-2021,99.36600
1225,21-06-2021,98.81950
1226,18-06-2021,98.43440
1227,17-06-2021,98.60260
1228,16-06-2021,99.13380
1229,15-06-2021,99.60140
1230,14-06-2021,99.23390
1231,11-06-2021,99.83450
1232,10-06-2021,99.96540
1233,09-06-2021,99.00360
1234,08-06-2021,100.11220
1235,07-06-2021,99.94910
1236,04-06-2021,98.85390
1237,03-06-2021,98.12500
1238,02-06-2021,98.07960
1239,01-06-2021,97.20440
1240,31-05-2021,97.38000
1241,28-05-2021,97.24830
1242,27-05-2021,97.90630
1243,26-05-2021,97.34370
1244,25-05-2021,96.89920
1245,24-05-2021,96.03050
1246,21-05-2021,95.39140
1247,20-05-2021,95.03160
1248,19-05-2021,94.75580
1249,18-05-2021,93.92250
1250,17-05-2021,92.95850
1251,14-05-2021,92.27650
1252,12-05-2021,92.91240
1253,11-05-2021,93.57370
1254,10-05-2021,92.84600
1255,07-05-2021,92.21350
1256,06-05-2021,92.11860
1257,05-05-2021,92.05770
1258,04-05-2021,91.36260
1259,03-05-2021,91.38280
1260,30-04-2021,90.47520
1261,29-04-2021,90.61730
1262,28-04-2021,90.33200
1263,27-04-2021,89.57120
1264,26-04-2021,88.55580
1265,23-04-2021,87.91490
1266,22-04-2021,87.76700
1267,20-04-2021,87.19480
1268,19-04-2021,86.77830
1269,16-04-2021,87.38880
1270,15-04-2021,87.12590
1271,13-04-2021,86.95160
1272,12-04-2021,86.27200
1273,09-04-2021,90.00910
1274,08-04-2021,89.99640
1275,07-04-2021,88.90630
1276,06-04-2021,88.34190
1277,05-04-2021,87.59760
1278,01-04-2021,88.49030
1279,31-03-2021,87.47370
1280,30-03-2021,86.69770
1281,26-03-2021,85.50870
1282,25-03-2021,84.66980
1283,24-03-2021,86.17170
1284,23-03-2021,87.52120
1285,22-03-2021,86.41560
1286,19-03-2021,85.74980
1287,18-03-2021,86.04650
1288,17-03-2021,87.27320
1289,16-03-2021,88.56820
1290,15-03-2021,88.59630
1291,12-03-2021,88.93150
1292,10-03-2021,88.69660
1293,09-03-2021,88.31610
1294,08-03-2021,88.58760
1295,05-03-2021,88.22520
1296,04-03-2021,88.96230
1297,03-03-2021,88.49230
1298,02-03-2021,87.76620
1299,01-03-2021,86.89470
1300,26-02-2021,85.78780
1301,25-02-2021,86.35880
1302,24-02-2021,84.79360
1303,23-02-2021,84.01350
1304,22-02-2021,83.66080
1305,19-02-2021,84.92730
1306,18-02-2021,85.53170
1307,17-02-2021,84.81930
1308,16-02-2021,84.58710
1309,15-02-2021,85.02760
1310,12-02-2021,84.58640
1311,11-02-2021,84.16940
1312,10-02-2021,83.38640
1313,09-02-2021,83.13030
1314,08-02-2021,83.49240
1315,05-02-2021,82.61530
1316,04-02-2021,82.44530
1317,03-02-2021,81.65380
1318,02-02-2021,80.62250
1319,01-02-2021,79.43440
1320,29-01-2021,77.85370
1321,28-01-2021,77.70090
1322,27-01-2021,78.24940
1323,25-01-2021,78.98670
1324,22-01-2021,79.60840
1325,21-01-2021,80.50940
1326,20-01-2021,80.62590
1327,19-01-2021,80.61730
1328,18-01-2021,79.44010
1329,15-01-2021,80.53020
1330,14-01-2021,81.09440
1331,13-01-2021,81.60650
1332,12-01-2021,81.98530
1333,11-01-2021,82.09490
1334,08-01-2021,82.40470
1335,07-01-2021,81.86890
1336,06-01-2021,80.87950
1337,05-01-2021,80.68970
1338,04-01-2021,79.91780
1339,01-01-2021,78.96100
1340,31-12-2020,78.13960
1341,30-12-2020,78.16080
1342,29-12-2020,77.93780
1343,28-12-2020,77.20100
1344,24-12-2020,76.26520
1345,23-12-2020,75.99500
1346,22-12-2020,74.44380
1347,21-12-2020,74.34310
1348,18-12-2020,76.63510
1349,17-12-2020,76.94640
1350,16-12-2020,77.13520
1351,15-12-2020,76.85270
1352,14-12-2020,76.73020
1353,11-12-2020,76.18970
1354,10-12-2020,76.02580
1355,09-12-2020,76.36330
1356,08-12-2020,76.03470
1357,07-12-2020,76.27570
1358,04-12-2020,75.25310
1359,03-12-2020,74.51880
1360,02-12-2020,74.09610
1361,01-12-2020,73.91510
1362,27-11-2020,73.11050
1363,26-11-2020,71.43940
1364,25-11-2020,71.28590
1365,24-11-2020,72.03940
1366,23-11-2020,71.31080
1367,20-11-2020,70.68970
1368,19-11-2020,70.32570
1369,18-11-2020,70.07870
1370,17-11-2020,69.25850
1371,13-11-2020,67.89750
1372,12-11-2020,67.08740
1373,11-11-2020,66.66850
1374,10-11-2020,66.49610
1375,09-11-2020,66.57070
1376,06-11-2020,65.76100
1377,05-11-2020,65.36320
1378,04-11-2020,64.67030
1379,03-11-2020,64.27570
1380,02-11-2020,63.95820
1381,30-10-2020,64.04220
1382,29-10-2020,63.87380
1383,28-10-2020,64.12640
1384,27-10-2020,64.29050
1385,26-10-2020,64.14670
1386,23-10-2020,64.41670
1387,22-10-2020,63.92640
1388,21-10-2020,63.76260
1389,20-10-2020,63.71480
1390,19-10-2020,63.79330
1391,16-10-2020,63.28830
1392,15-10-2020,62.55860
1393,14-10-2020,63.46370
1394,13-10-2020,62.86580
1395,12-10-2020,62.75970
1396,09-10-2020,63.29060
1397,08-10-2020,63.48170
1398,07-10-2020,64.10250
1399,06-10-2020,64.26170
1400,05-10-2020,64.35350
1401,01-10-2020,64.10930
1402,30-09-2020,63.80230
1403,29-09-2020,63.63050
1404,28-09-2020,63.56630
1405,25-09-2020,62.48450
1406,24-09-2020,61.64670
1407,23-09-2020,62.70630
1408,22-09-2020,62.81530
1409,21-09-2020,63.95850
1410,18-09-2020,65.71470
1411,17-09-2020,66.27420
1412,16-09-2020,66.70090
1413,15-09-2020,66.51880
1414,14-09-2020,65.83310
1415,11-09-2020,62.93640
1416,10-09-2020,62.98380
1417,09-09-2020,61.99760
1418,08-09-2020,62.69250
1419,07-09-2020,63.14550
1420,04-09-2020,63.04490
1421,03-09-2020,63.62770
1422,02-09-2020,63.54330
1423,01-09-2020,62.32650
1424,31-08-2020,62.35880
1425,28-08-2020,65.03450
1426,27-08-2020,65.03040
1427,26-08-2020,64.64390
1428,25-08-2020,64.20120
1429,24-08-2020,64.21660
1430,21-08-2020,63.20560
1431,20-08-2020,62.30870
1432,19-08-2020,61.77670
1433,18-08-2020,61.56860
1434,17-08-2020,61.00840
1435,14-08-2020,60.85190
1436,13-08-2020,60.70920
1437,12-08-2020,59.28590
1438,11-08-2020,58.99220
1439,10-08-2020,58.72160
1440,07-08-2020,57.97240
1441,06-08-2020,57.69790
1442,05-08-2020,57.00650
1443,04-08-2020,56.55650
1444,03-08-2020,56.01470
1445,31-07-2020,55.30080
1446,30-07-2020,55.01940
1447,29-07-2020,55.12990
1448,28-07-2020,55.23620
1449,27-07-2020,55.50970
1450,24-07-2020,56.10870
1451,23-07-2020,55.99010
1452,22-07-2020,55.56520
1453,21-07-2020,55.42380
1454,20-07-2020,54.90450
1455,17-07-2020,54.54600
1456,16-07-2020,54.26330
1457,15-07-2020,54.45790
1458,14-07-2020,54.25740
1459,13-07-2020,54.53980
1460,10-07-2020,54.93760
1461,09-07-2020,54.99560
1462,08-07-2020,54.50730
1463,07-07-2020,54.93200
1464,06-07-2020,54.79150
1465,03-07-2020,53.93670
1466,02-07-2020,53.46330
1467,01-07-2020,53.05260
1468,30-06-2020,52.82190
1469,29-06-2020,52.94460
1470,26-06-2020,53.45770
1471,25-06-2020,53.19150
1472,24-06-2020,53.24950
1473,23-06-2020,53.61290
1474,22-06-2020,53.26470
1475,19-06-2020,52.35010
1476,18-06-2020,51.56850
1477,17-06-2020,50.97340
1478,16-06-2020,50.76750
1479,15-06-2020,51.00410
1480,12-06-2020,50.86480
1481,11-06-2020,50.64260
1482,10-06-2020,51.41190
1483,09-06-2020,51.17140
1484,08-06-2020,51.74510
1485,05-06-2020,51.30080
1486,04-06-2020,50.79800
1487,03-06-2020,50.97220
1488,02-06-2020,50.23200
1489,01-06-2020,49.36350
1490,29-05-2020,47.87480
1491,28-05-2020,47.14340
1492,27-05-2020,46.53540
1493,26-05-2020,46.41930
1494,22-05-2020,46.21320
1495,21-05-2020,46.59470
1496,20-05-2020,46.25630
1497,19-05-2020,45.72500
1498,18-05-2020,45.87810
1499,15-05-2020,46.93310
1500,14-05-2020,46.83280
1501,13-05-2020,47.53490
1502,12-05-2020,46.64270
1503,11-05-2020,46.93450
1504,08-05-2020,47.01970
1505,07-05-2020,47.40150
1506,06-05-2020,47.55080
1507,05-05-2020,47.51520
1508,04-05-2020,48.00180
1509,30-04-2020,49.40210
1510,29-04-2020,48.91500
1511,28-04-2020,48.42860
1512,27-04-2020,48.08460
1513,24-04-2020,47.87990
1514,23-04-2020,48.64640
1515,22-04-2020,48.30700
1516,21-04-2020,47.78740
1517,20-04-2020,48.89510
1518,17-04-2020,47.94620
1519,16-04-2020,47.00440
1520,15-04-2020,46.66210
1521,13-04-2020,46.37370
1522,09-04-2020,46.78910
1523,08-04-2020,45.76780
1524,07-04-2020,45.12100
1525,03-04-2020,43.69810
1526,01-04-2020,43.77730
1527,31-03-2020,44.29980
1528,30-03-2020,43.16130
1529,27-03-2020,44.25520
1530,26-03-2020,43.70480
1531,25-03-2020,42.29050
1532,24-03-2020,41.26000
1533,23-03-2020,41.31100
1534,20-03-2020,45.74680
1535,19-03-2020,45.26420
1536,18-03-2020,47.07830
1537,17-03-2020,49.93710
1538,16-03-2020,50.89990
1539,13-03-2020,53.15760
1540,12-03-2020,53.16170
1541,11-03-2020,56.66720
1542,09-03-2020,56.77010
1543,06-03-2020,58.52360
1544,05-03-2020,59.27270
1545,04-03-2020,58.83080
1546,03-03-2020,59.70230
1547,02-03-2020,59.43570
1548,28-02-2020,59.45000
1549,27-02-2020,61.08990
1550,26-02-2020,61.16490
1551,25-02-2020,61.60150
1552,24-02-2020,61.79420
1553,20-02-2020,62.37270
1554,19-02-2020,62.26000
1555,18-02-2020,61.55950
1556,17-02-2020,62.04690
1557,14-02-2020,62.24190
1558,13-02-2020,62.21810
1559,12-02-2020,62.20580
1560,11-02-2020,62.19210
1561,10-02-2020,61.90860
1562,07-02-2020,62.31670
1563,06-02-2020,62.08900
1564,05-02-2020,62.06060
1565,04-02-2020,61.78830
1566,03-02-2020,60.88720
1567,31-01-2020,61.75430
1568,30-01-2020,61.81340
1569,29-01-2020,62.13240
1570,28-01-2020,62.08860
1571,27-01-2020,61.96560
1572,24-01-2020,61.83930
1573,23-01-2020,61.14880
1574,22-01-2020,60.84690
1575,21-01-2020,60.72750
1576,20-01-2020,60.97090
1577,17-01-2020,60.89520
1578,16-01-2020,60.21890
1579,15-01-2020,59.67950
1580,14-01-2020,59.28950
1581,13-01-2020,59.17260
1582,10-01-2020,58.90760
1583,09-01-2020,58.64070
1584,08-01-2020,57.98680
1585,07-01-2020,58.21070
1586,06-01-2020,57.73290
1587,03-01-2020,58.68720
1588,02-01-2020,58.39880
1589,01-01-2020,57.88600
1590,31-12-2019,57.80930
1591,30-12-2019,57.79810
1592,27-12-2019,57.76820
1593,26-12-2019,57.48460
1594,24-12-2019,57.41960
1595,23-12-2019,57.57560
1596,20-12-2019,57.66490
1597,19-12-2019,57.30510
1598,18-12-2019,57.12740
1599,17-12-2019,57.31550
1600,16-12-2019,56.99090
1601,13-12-2019,57.29570
1602,12-12-2019,56.71410
1603,11-12-2019,56.62080
1604,10-12-2019,56.81760
1605,09-12-2019,57.30440
1606,06-12-2019,57.63230
1607,05-12-2019,58.24590
1608,04-12-2019,58.33970
1609,03-12-2019,57.95420
1610,02-12-2019,58.05330
1611,29-11-2019,57.98390
1612,28-11-2019,57.74410
1613,27-11-2019,57.82500
1614,26-11-2019,57.92580
1615,25-11-2019,58.23730
1616,22-11-2019,58.05550
1617,21-11-2019,58.02320
1618,20-11-2019,57.83570
1619,19-11-2019,57.82660
1620,18-11-2019,57.78940
1621,15-11-2019,57.71000
1622,14-11-2019,57.82730
1623,13-11-2019,57.90230
1624,11-11-2019,57.69200
1625,08-11-2019,57.45370
1626,07-11-2019,57.90740
1627,06-11-2019,57.75360
1628,05-11-2019,58.07080
1629,04-11-2019,58.51570
1630,01-11-2019,57.98090
1631,31-10-2019,57.66150
1632,30-10-2019,57.18310
1633,29-10-2019,57.07850
1634,25-10-2019,56.37680
1635,24-10-2019,56.48780
1636,23-10-2019,56.39400
1637,22-10-2019,56.33940
1638,18-10-2019,56.35960
1639,17-10-2019,55.26610
1640,16-10-2019,54.92990
1641,15-10-2019,55.05040
1642,14-10-2019,54.96580
1643,11-10-2019,54.82220
1644,10-10-2019,54.76650
1645,09-10-2019,55.05660
1646,07-10-2019,54.80530
1647,04-10-2019,54.94640
1648,03-10-2019,55.39900
1649,01-10-2019,55.65560
1650,30-09-2019,56.14700
1651,27-09-2019,56.38430
1652,26-09-2019,56.38590
1653,25-09-2019,55.94130
1654,24-09-2019,56.44980
1655,23-09-2019,56.35020
1656,20-09-2019,54.44700
1657,19-09-2019,52.78450
1658,18-09-2019,53.13340
1659,17-09-2019,53.18530
1660,16-09-2019,53.81400
1661,13-09-2019,53.60120
1662,12-09-2019,53.64760
1663,11-09-2019,53.74780
1664,09-09-2019,52.93660
1665,06-09-2019,52.64550
1666,05-09-2019,52.27830
1667,04-09-2019,52.12160
1668,03-09-2019,51.97420
1669,30-08-2019,52.37520
1670,29-08-2019,52.09870
1671,28-08-2019,52.49380
1672,27-08-2019,52.57310
1673,26-08-2019,52.03410
1674,23-08-2019,51.30910
1675,22-08-2019,51.03800
1676,21-08-2019,51.52200
1677,20-08-2019,51.92470
1678,19-08-2019,51.99830
1679,16-08-2019,52.02110
1680,14-08-2019,51.72990
1681,13-08-2019,51.09790
1682,09-08-2019,51.61770
1683,08-08-2019,51.25950
1684,07-08-2019,51.16810
1685,06-08-2019,51.03190
1686,05-08-2019,50.58610
1687,02-08-2019,51.03490
1688,01-08-2019,51.30820
1689,31-07-2019,51.90170
1690,30-07-2019,51.46600
1691,29-07-2019,52.16160
1692,26-07-2019,52.56860
1693,25-07-2019,52.52070
1694,24-07-2019,52.73740
1695,23-07-2019,53.15500
1696,22-07-2019,53.02400
1697,19-07-2019,53.40290
1698,18-07-2019,54.01470
1699,17-07-2019,54.31900
1700,16-07-2019,54.08560
1701,15-07-2019,54.14610
1702,12-07-2019,54.27850
1703,11-07-2019,54.09840
1704,10-07-2019,53.84430
1705,09-07-2019,54.08360
1706,08-07-2019,54.16440
1707,05-07-2019,54.85610
1708,04-07-2019,55.46990
1709,03-07-2019,55.37380
1710,02-07-2019,55.45600
1711,01-07-2019,55.30310
1712,28-06-2019,55.22400
1713,27-06-2019,55.09700
1714,26-06-2019,54.96570
1715,25-06-2019,54.49570
1716,24-06-2019,54.18940
1717,21-06-2019,54.48260
1718,20-06-2019,54.45070
1719,19-06-2019,54.09460
1720,18-06-2019,54.35880
1721,17-06-2019,54.65100
1722,14-06-2019,55.22650
1723,13-06-2019,55.35830
1724,12-06-2019,55.66630
1725,11-06-2019,55.67700
1726,10-06-2019,55.74310
1727,07-06-2019,56.09400
1728,06-06-2019,56.12530
1729,04-06-2019,56.70670
1730,03-06-2019,56.74170
1731,31-05-2019,56.48040
1732,30-05-2019,56.18820
1733,29-05-2019,56.35730
1734,28-05-2019,56.54150
1735,27-05-2019,55.90360
1736,24-05-2019,54.99480
1737,23-05-2019,53.98730
1738,22-05-2019,54.09580
1739,21-05-2019,54.08380
1740,20-05-2019,54.48670
1741,17-05-2019,53.07300
1742,16-05-2019,52.93380
1743,15-05-2019,53.03030
1744,14-05-2019,53.10040
1745,13-05-2019,52.83890
1746,10-05-2019,53.70600
1747,09-05-2019,53.70840
1748,08-05-2019,53.85830
1749,07-05-2019,54.34240
1750,06-05-2019,54.49760
1751,03-05-2019,54.89700
1752,02-05-2019,55.00240
1753,30-04-2019,55.08300
1754,26-04-2019,55.31870
1755,25-04-2019,55.35920
1756,24-04-2019,55.27230
1757,23-04-2019,55.05550
1758,22-04-2019,54.94580
1759,18-04-2019,55.72320
1760,16-04-2019,56.12670
1761,15-04-2019,56.15360
1762,12-04-2019,55.92260
1763,11-04-2019,55.79870
1764,10-04-2019,55.63880
1765,09-04-2019,55.66120
1766,08-04-2019,55.88280
1767,05-04-2019,56.01910
1768,04-04-2019,55.64470
1769,03-04-2019,55.66010
1770,02-04-2019,56.00110
1771,01-04-2019,56.17720
1772,29-03-2019,55.66300
1773,28-03-2019,54.75810
1774,27-03-2019,54.46000
1775,26-03-2019,54.40650
1776,25-03-2019,54.02560
1777,22-03-2019,54.64980
1778,20-03-2019,54.76370
1779,19-03-2019,55.12380
1780,18-03-2019,54.83560
1781,15-03-2019,54.83230
1782,14-03-2019,55.01810
1783,13-03-2019,55.19590
1784,12-03-2019,55.27730
1785,11-03-2019,54.74060
1786,08-03-2019,53.94010
1787,07-03-2019,53.70520
1788,06-03-2019,53.24360
1789,05-03-2019,52.70070
1790,01-03-2019,51.44180
1791,28-02-2019,50.77170
1792,27-02-2019,50.66950
1793,26-02-2019,50.93920
1794,25-02-2019,51.15440
1795,22-02-2019,51.11640
1796,21-02-2019,50.88630
1797,20-02-2019,50.51340
1798,19-02-2019,50.19320
1799,18-02-2019,49.72310
1800,15-02-2019,49.83630
1801,14-02-2019,50.02460
1802,13-02-2019,49.91590
1803,12-02-2019,49.98650
1804,11-02-2019,50.14170
1805,08-02-2019,50.55320
1806,07-02-2019,50.89240
1807,06-02-2019,50.53950
1808,05-02-2019,50.71510
1809,04-02-2019,51.03580
1810,01-02-2019,51.29720
1811,31-01-2019,51.35070
1812,30-01-2019,51.00550
1813,29-01-2019,51.05470
1814,28-01-2019,51.08620
